tDate,Country,NumberOfTest
2021-02-23,Australia,43521
2021-02-23,Austria,258396
2021-02-23,Belgium,54893
2021-02-23,Canada,69679
2021-02-23,Chile,31486
2021-02-23,Colombia,41704
2021-02-23,Costa Rica,2316
2021-02-23,Czechia,96981
2021-02-23,Denmark,139626
2021-02-23,Estonia,5909
2021-02-23,Finland,23014
2021-02-23,France,344211
2021-02-23,Germany,0
2021-02-23,Greece,100543
2021-02-23,Hungary,9326
2021-02-23,Iceland,434
2021-02-23,Ireland,13841
2021-02-23,Israel,74412
2021-02-23,Italy,393006
2021-02-23,Japan,18324
2021-02-23,Latvia,12678
2021-02-23,Lithuania,8850
2021-02-23,Luxembourg,12435
2021-02-23,Mexico,29122
2021-02-23,Netherlands,0
2021-02-23,New Zealand,4125
2021-02-23,Norway,17143
2021-02-23,Poland,83483
2021-02-23,Portugal,31577
2021-02-23,Slovakia,205281
2021-02-23,Slovenia,5316
2021-02-23,South Korea,41931
2021-02-23,Spain,0
2021-02-23,Sweden,34898
2021-02-23,Switzerland,27499
2021-02-23,Taiwan,488
2021-02-23,Turkey,123734
2021-02-23,United Kingdom,594629
2021-02-23,United States,1641778
