tDate,Country,NumberOfTest
2021-09-22,Australia,221985
2021-09-22,Austria,447985
2021-09-22,Belgium,54128
2021-09-22,Canada,90615
2021-09-22,Chile,43427
2021-09-22,Colombia,47369
2021-09-22,Costa Rica,7914
2021-09-22,Czechia,65575
2021-09-22,Denmark,37830
2021-09-22,Estonia,6288
2021-09-22,Finland,14351
2021-09-22,France,454074
2021-09-22,Greece,199673
2021-09-22,Hungary,14118
2021-09-22,Iceland,1839
2021-09-22,Ireland,29633
2021-09-22,Israel,112805
2021-09-22,Italy,349442
2021-09-22,Japan,93675
2021-09-22,Lithuania,27321
2021-09-22,Luxembourg,2298
2021-09-22,Mexico,25088
2021-09-22,New Zealand,18879
2021-09-22,Norway,19995
2021-09-22,Poland,83743
2021-09-22,Portugal,62558
2021-09-22,Slovakia,33006
2021-09-22,Slovenia,5620
2021-09-22,South Korea,0
2021-09-22,Switzerland,37374
2021-09-22,Taiwan,29091
2021-09-22,Turkey,351655
2021-09-22,United Kingdom,958930
2021-09-22,United States,1563936
