tDate,Country,NumberOfTest
2020-10-10,Australia,0
2020-10-10,Austria,19956
2020-10-10,Belgium,47596
2020-10-10,Canada,189600
2020-10-10,Chile,36022
2020-10-10,Colombia,44248
2020-10-10,Costa Rica,3031
2020-10-10,Czechia,18124
2020-10-10,Denmark,27469
2020-10-10,Estonia,1619
2020-10-10,Finland,14774
2020-10-10,France,112274
2020-10-10,Germany,0
2020-10-10,Greece,15401
2020-10-10,Hungary,11719
2020-10-10,Iceland,1608
2020-10-10,Ireland,15634
2020-10-10,Israel,13467
2020-10-10,Italy,213193
2020-10-10,Japan,10803
2020-10-10,Latvia,4710
2020-10-10,Lithuania,5231
2020-10-10,Luxembourg,5274
2020-10-10,Mexico,6223
2020-10-10,Netherlands,0
2020-10-10,New Zealand,3809
2020-10-10,Norway,5938
2020-10-10,Poland,73087
2020-10-10,Portugal,21089
2020-10-10,Slovakia,8959
2020-10-10,Slovenia,2956
2020-10-10,South Korea,6168
2020-10-10,Spain,0
2020-10-10,Sweden,19916
2020-10-10,Switzerland,10815
2020-10-10,Taiwan,114
2020-10-10,Turkey,113102
2020-10-10,United Kingdom,279606
2020-10-10,United States,1103258
