tDate,Country,NumberOfTest
2022-02-10,Australia,94636
2022-02-10,Austria,828701
2022-02-10,Belgium,53630
2022-02-10,Canada,74433
2022-02-10,Chile,129605
2022-02-10,Colombia,44675
2022-02-10,Costa Rica,12188
2022-02-10,Czechia,115890
2022-02-10,Denmark,167727
2022-02-10,Estonia,9403
2022-02-10,Finland,21082
2022-02-10,France,516074
2022-02-10,Germany,0
2022-02-10,Greece,0
2022-02-10,Hungary,37603
2022-02-10,Iceland,4800
2022-02-10,Ireland,18306
2022-02-10,Israel,133473
2022-02-10,Italy,683715
2022-02-10,Japan,210245
2022-02-10,Latvia,26506
2022-02-10,Lithuania,25361
2022-02-10,Luxembourg,4270
2022-02-10,Mexico,19017
2022-02-10,Netherlands,126303
2022-02-10,New Zealand,0
2022-02-10,Norway,31713
2022-02-10,Poland,138830
2022-02-10,Portugal,150490
2022-02-10,Slovakia,69730
2022-02-10,Slovenia,95160
2022-02-10,South Korea,311479
2022-02-10,Spain,141208
2022-02-10,Sweden,21350
2022-02-10,Switzerland,75184
2022-02-10,Taiwan,26079
2022-02-10,Turkey,450044
2022-02-10,United Kingdom,1113627
2022-02-10,United States,1268181
