tDate,Country,NumberOfTest
2021-02-28,Australia,0
2021-02-28,Austria,156014
2021-02-28,Belgium,16156
2021-02-28,Canada,115600
2021-02-28,Chile,53311
2021-02-28,Colombia,31431
2021-02-28,Costa Rica,2990
2021-02-28,Czechia,40118
2021-02-28,Denmark,118142
2021-02-28,Estonia,4913
2021-02-28,Finland,9902
2021-02-28,France,44423
2021-02-28,Germany,0
2021-02-28,Greece,26330
2021-02-28,Hungary,27630
2021-02-28,Iceland,248
2021-02-28,Ireland,13102
2021-02-28,Israel,54626
2021-02-28,Italy,361475
2021-02-28,Japan,19775
2021-02-28,Latvia,4839
2021-02-28,Lithuania,3302
2021-02-28,Luxembourg,592
2021-02-28,Mexico,5435
2021-02-28,Netherlands,0
2021-02-28,New Zealand,6018
2021-02-28,Norway,11359
2021-02-28,Poland,87416
2021-02-28,Portugal,11439
2021-02-28,Slovakia,394952
2021-02-28,Slovenia,1451
2021-02-28,South Korea,17891
2021-02-28,Spain,0
2021-02-28,Sweden,34898
2021-02-28,Switzerland,8890
2021-02-28,Taiwan,197
2021-02-28,Turkey,109639
2021-02-28,United Kingdom,526679
2021-02-28,United States,632504
