tDate,Country,NumberOfTest
2021-04-03,Australia,0
2021-04-03,Austria,316492
2021-04-03,Belgium,46323
2021-04-03,Canada,134665
2021-04-03,Chile,70458
2021-04-03,Colombia,36258
2021-04-03,Costa Rica,4036
2021-04-03,Czechia,43613
2021-04-03,Denmark,128678
2021-04-03,Estonia,3655
2021-04-03,Finland,9811
2021-04-03,France,406226
2021-04-03,Germany,0
2021-04-03,Greece,62121
2021-04-03,Hungary,36598
2021-04-03,Iceland,592
2021-04-03,Ireland,16662
2021-04-03,Israel,12106
2021-04-03,Italy,462087
2021-04-03,Japan,41103
2021-04-03,Latvia,4324
2021-04-03,Lithuania,8247
2021-04-03,Luxembourg,13147
2021-04-03,Mexico,5309
2021-04-03,Netherlands,0
2021-04-03,New Zealand,0
2021-04-03,Norway,10885
2021-04-03,Poland,187994
2021-04-03,Portugal,23135
2021-04-03,Slovakia,792322
2021-04-03,Slovenia,2825
2021-04-03,South Korea,36770
2021-04-03,Spain,0
2021-04-03,Sweden,46403
2021-04-03,Switzerland,28997
2021-04-03,Taiwan,290
2021-04-03,Turkey,249126
2021-04-03,United Kingdom,405634
2021-04-03,United States,967498
