tDate,Country,NumberOfTest
2020-12-22,Australia,76094
2020-12-22,Austria,29463
2020-12-22,Belgium,51829
2020-12-22,Canada,219718
2020-12-22,Chile,29905
2020-12-22,Colombia,61659
2020-12-22,Costa Rica,2694
2020-12-22,Czechia,77853
2020-12-22,Denmark,163522
2020-12-22,Estonia,5898
2020-12-22,Finland,22266
2020-12-22,France,741856
2020-12-22,Germany,0
2020-12-22,Greece,33723
2020-12-22,Hungary,7937
2020-12-22,Iceland,1434
2020-12-22,Ireland,13225
2020-12-22,Israel,95331
2020-12-22,Italy,212721
2020-12-22,Japan,31110
2020-12-22,Latvia,10911
2020-12-22,Lithuania,17655
2020-12-22,Luxembourg,15481
2020-12-22,Mexico,35809
2020-12-22,Netherlands,0
2020-12-22,New Zealand,0
2020-12-22,Norway,26569
2020-12-22,Poland,58733
2020-12-22,Portugal,53178
2020-12-22,Slovakia,114864
2020-12-22,Slovenia,6524
2020-12-22,South Korea,53880
2020-12-22,Spain,0
2020-12-22,Sweden,34116
2020-12-22,Switzerland,44902
2020-12-22,Taiwan,800
2020-12-22,Turkey,192316
2020-12-22,United Kingdom,453903
2020-12-22,United States,1978125
