tDate,Country,NumberOfTest
2022-04-09,Australia,67583985
2022-04-09,Austria,179195293
2022-04-09,Belgium,33208796
2022-04-09,Canada,59932998
2022-04-09,Chile,35812250
2022-04-09,Colombia,34050654
2022-04-09,Czechia,53992615
2022-04-09,Denmark,66801036
2022-04-09,Estonia,3292999
2022-04-09,Finland,10563580
2022-04-09,France,263327046
2022-04-09,Greece,0
2022-04-09,Hungary,0
2022-04-09,Iceland,1304190
2022-04-09,Ireland,11920670
2022-04-09,Israel,49039793
2022-04-09,Italy,206047664
2022-04-09,Japan,42879926
2022-04-09,Latvia,7047549
2022-04-09,Lithuania,8539969
2022-04-09,Luxembourg,4189116
2022-04-09,Mexico,15000894
2022-04-09,Netherlands,30475922
2022-04-09,New Zealand,0
2022-04-09,Norway,11043697
2022-04-09,Portugal,40464651
2022-04-09,Slovakia,50750135
2022-04-09,Slovenia,4918025
2022-04-09,South Korea,90537467
2022-04-09,Spain,89130170
2022-04-09,Sweden,18212735
2022-04-09,Switzerland,20519307
2022-04-09,Taiwan,7386335
2022-04-09,Turkey,156075009
2022-04-09,United Kingdom,491259931
2022-04-09,United States,857179571
