tDate,Country,NumberOfTest
2020-06-30,Australia,40287
2020-06-30,Austria,6381
2020-06-30,Belgium,16062
2020-06-30,Canada,42926
2020-06-30,Chile,13349
2020-06-30,Colombia,17208
2020-06-30,Costa Rica,594
2020-06-30,Denmark,17888
2020-06-30,Estonia,826
2020-06-30,Finland,2834
2020-06-30,France,59773
2020-06-30,Germany,0
2020-06-30,Greece,4383
2020-06-30,Hungary,1066
2020-06-30,Iceland,728
2020-06-30,Ireland,4591
2020-06-30,Israel,20840
2020-06-30,Italy,76744
2020-06-30,Japan,4651
2020-06-30,Latvia,2060
2020-06-30,Lithuania,5100
2020-06-30,Luxembourg,7712
2020-06-30,Mexico,14087
2020-06-30,Netherlands,0
2020-06-30,New Zealand,4733
2020-06-30,Norway,5031
2020-06-30,Poland,39673
2020-06-30,Portugal,15905
2020-06-30,Slovakia,2063
2020-06-30,Slovenia,1399
2020-06-30,South Korea,11502
2020-06-30,Spain,0
2020-06-30,Switzerland,14930
2020-06-30,Taiwan,210
2020-06-30,Turkey,50492
2020-06-30,United Kingdom,112164
2020-06-30,United States,855580
