tDate,Country,NumberOfTest
2020-12-12,Australia,0
2020-12-12,Austria,30917
2020-12-12,Belgium,29983
2020-12-12,Canada,269906
2020-12-12,Chile,40359
2020-12-12,Colombia,60339
2020-12-12,Costa Rica,3139
2020-12-12,Czechia,20333
2020-12-12,Denmark,85551
2020-12-12,Estonia,3566
2020-12-12,Finland,13877
2020-12-12,France,133181
2020-12-12,Germany,0
2020-12-12,Greece,31284
2020-12-12,Hungary,30452
2020-12-12,Iceland,438
2020-12-12,Ireland,12850
2020-12-12,Israel,44860
2020-12-12,Italy,275002
2020-12-12,Japan,28203
2020-12-12,Latvia,8936
2020-12-12,Lithuania,10577
2020-12-12,Luxembourg,9365
2020-12-12,Mexico,15740
2020-12-12,Netherlands,0
2020-12-12,New Zealand,0
2020-12-12,Norway,9001
2020-12-12,Poland,66094
2020-12-12,Portugal,27907
2020-12-12,Slovakia,28641
2020-12-12,Slovenia,2648
2020-12-12,South Korea,29597
2020-12-12,Spain,0
2020-12-12,Sweden,39644
2020-12-12,Switzerland,26911
2020-12-12,Taiwan,423
2020-12-12,Turkey,189065
2020-12-12,United Kingdom,358491
2020-12-12,United States,1717735
