tDate,Country,NumberOfTest
2021-02-01,Australia,30319
2021-02-01,Austria,126053
2021-02-01,Belgium,45825
2021-02-01,Canada,102060
2021-02-01,Chile,58709
2021-02-01,Colombia,57773
2021-02-01,Costa Rica,1602
2021-02-01,Czechia,82574
2021-02-01,Denmark,128096
2021-02-01,Estonia,4409
2021-02-01,Finland,12904
2021-02-01,France,441380
2021-02-01,Germany,0
2021-02-01,Greece,11351
2021-02-01,Hungary,10862
2021-02-01,Iceland,1333
2021-02-01,Ireland,15047
2021-02-01,Israel,93114
2021-02-01,Italy,191257
2021-02-01,Japan,67269
2021-02-01,Latvia,3944
2021-02-01,Lithuania,8667
2021-02-01,Luxembourg,10978
2021-02-01,Mexico,11281
2021-02-01,Netherlands,0
2021-02-01,New Zealand,3017
2021-02-01,Norway,22617
2021-02-01,Poland,42983
2021-02-01,Portugal,47369
2021-02-01,Slovakia,238247
2021-02-01,Slovenia,4536
2021-02-01,South Korea,21116
2021-02-01,Spain,0
2021-02-01,Sweden,29034
2021-02-01,Switzerland,28582
2021-02-01,Taiwan,1210
2021-02-01,Turkey,141703
2021-02-01,United Kingdom,643204
2021-02-01,United States,1031505
