tDate,Country,NumberOfTest
2021-08-21,Australia,0
2021-08-21,Austria,366192
2021-08-21,Belgium,40751
2021-08-21,Canada,79411
2021-08-21,Chile,60466
2021-08-21,Colombia,53780
2021-08-21,Costa Rica,9061
2021-08-21,Czechia,78065
2021-08-21,Denmark,48420
2021-08-21,Estonia,2372
2021-08-21,Finland,19201
2021-08-21,France,768869
2021-08-21,Germany,0
2021-08-21,Greece,99171
2021-08-21,Hungary,0
2021-08-21,Iceland,1989
2021-08-21,Ireland,21588
2021-08-21,Israel,102451
2021-08-21,Italy,314863
2021-08-21,Japan,113293
2021-08-21,Latvia,10782
2021-08-21,Lithuania,8913
2021-08-21,Luxembourg,3582
2021-08-21,Mexico,14244
2021-08-21,Netherlands,0
2021-08-21,New Zealand,41464
2021-08-21,Norway,11809
2021-08-21,Poland,77530
2021-08-21,Portugal,14700
2021-08-21,Slovakia,14636
2021-08-21,Slovenia,1399
2021-08-21,South Korea,57184
2021-08-21,Sweden,17533
2021-08-21,Switzerland,23069
2021-08-21,Taiwan,15834
2021-08-21,Turkey,282857
2021-08-21,United Kingdom,642672
2021-08-21,United States,907626
