tDate,Country,NumberOfTest
2022-02-05,Australia,106001
2022-02-05,Austria,545912
2022-02-05,Belgium,55567
2022-02-05,Canada,46235
2022-02-05,Chile,136073
2022-02-05,Colombia,27958
2022-02-05,Costa Rica,13205
2022-02-05,Czechia,78622
2022-02-05,Denmark,114253
2022-02-05,Estonia,11919
2022-02-05,Finland,11514
2022-02-05,France,566440
2022-02-05,Germany,0
2022-02-05,Greece,0
2022-02-05,Hungary,0
2022-02-05,Iceland,4254
2022-02-05,Ireland,18486
2022-02-05,Israel,143655
2022-02-05,Italy,846480
2022-02-05,Japan,168881
2022-02-05,Latvia,27098
2022-02-05,Lithuania,20212
2022-02-05,Luxembourg,4018
2022-02-05,Mexico,8977
2022-02-05,Netherlands,128053
2022-02-05,New Zealand,0
2022-02-05,Norway,15888
2022-02-05,Poland,158215
2022-02-05,Portugal,171567
2022-02-05,Slovakia,44940
2022-02-05,Slovenia,1752
2022-02-05,South Korea,186014
2022-02-05,Spain,92419
2022-02-05,Sweden,49830
2022-02-05,Switzerland,55976
2022-02-05,Taiwan,21464
2022-02-05,Turkey,421435
2022-02-05,United Kingdom,886095
2022-02-05,United States,729756
