tDate,Country,NumberOfTest
2021-12-11,Australia,195312
2021-12-11,Austria,264154
2021-12-11,Belgium,77619
2021-12-11,Canada,117170
2021-12-11,Chile,50635
2021-12-11,Colombia,28221
2021-12-11,Costa Rica,4022
2021-12-11,Czechia,69588
2021-12-11,Denmark,153974
2021-12-11,Estonia,4627
2021-12-11,Finland,21517
2021-12-11,France,733286
2021-12-11,Germany,0
2021-12-11,Greece,368761
2021-12-11,Hungary,0
2021-12-11,Iceland,1649
2021-12-11,Ireland,34462
2021-12-11,Israel,39194
2021-12-11,Italy,655331
2021-12-11,Japan,34849
2021-12-11,Latvia,11068
2021-12-11,Lithuania,8611
2021-12-11,Luxembourg,3992
2021-12-11,Mexico,5260
2021-12-11,Netherlands,48477
2021-12-11,New Zealand,0
2021-12-11,Norway,17503
2021-12-11,Poland,175549
2021-12-11,Portugal,146077
2021-12-11,Slovakia,30431
2021-12-11,Slovenia,2230
2021-12-11,Sweden,49406
2021-12-11,Switzerland,45854
2021-12-11,Taiwan,12451
2021-12-11,Turkey,349221
2021-12-11,United Kingdom,997593
2021-12-11,United States,941793
