tDate,Country,NumberOfTest
2021-09-23,Australia,229864
2021-09-23,Austria,497356
2021-09-23,Belgium,51489
2021-09-23,Canada,116899
2021-09-23,Chile,69628
2021-09-23,Colombia,49750
2021-09-23,Costa Rica,7919
2021-09-23,Czechia,87237
2021-09-23,Denmark,41646
2021-09-23,Estonia,6668
2021-09-23,Finland,11051
2021-09-23,France,530814
2021-09-23,Greece,151279
2021-09-23,Hungary,14192
2021-09-23,Iceland,1618
2021-09-23,Ireland,27205
2021-09-23,Israel,132012
2021-09-23,Italy,369958
2021-09-23,Japan,47873
2021-09-23,Lithuania,26640
2021-09-23,Luxembourg,2103
2021-09-23,Mexico,21642
2021-09-23,New Zealand,19194
2021-09-23,Norway,16964
2021-09-23,Poland,81407
2021-09-23,Portugal,71197
2021-09-23,Slovakia,31016
2021-09-23,Slovenia,5471
2021-09-23,South Korea,0
2021-09-23,Switzerland,39555
2021-09-23,Taiwan,20465
2021-09-23,Turkey,356132
2021-09-23,United Kingdom,1055127
2021-09-23,United States,1129657
