tDate,Country,NumberOfTest
2021-06-23,Australia,95872
2021-06-23,Austria,389863
2021-06-23,Belgium,45441
2021-06-23,Canada,57255
2021-06-23,Chile,24067
2021-06-23,Colombia,127781
2021-06-23,Costa Rica,8649
2021-06-23,Czechia,142347
2021-06-23,Denmark,76040
2021-06-23,Estonia,1924
2021-06-23,Finland,10182
2021-06-23,France,232235
2021-06-23,Greece,45719
2021-06-23,Hungary,10710
2021-06-23,Israel,43373
2021-06-23,Italy,247844
2021-06-23,Japan,62348
2021-06-23,Latvia,5829
2021-06-23,Lithuania,10836
2021-06-23,Luxembourg,489
2021-06-23,Mexico,18555
2021-06-23,New Zealand,5931
2021-06-23,Norway,16655
2021-06-23,Poland,118990
2021-06-23,Portugal,65348
2021-06-23,Slovakia,38875
2021-06-23,Slovenia,2147
2021-06-23,South Korea,27242
2021-06-23,Switzerland,20278
2021-06-23,Taiwan,33002
2021-06-23,Turkey,224192
2021-06-23,United Kingdom,1150834
2021-06-23,United States,571647
