tDate,Country,NumberOfTest
2021-07-08,Australia,85235
2021-07-08,Austria,382522
2021-07-08,Belgium,76592
2021-07-08,Canada,66248
2021-07-08,Chile,63516
2021-07-08,Colombia,98881
2021-07-08,Costa Rica,6419
2021-07-08,Czechia,88474
2021-07-08,Denmark,119400
2021-07-08,Estonia,3362
2021-07-08,Finland,15632
2021-07-08,France,357088
2021-07-08,Greece,65011
2021-07-08,Hungary,5765
2021-07-08,Israel,52101
2021-07-08,Italy,219436
2021-07-08,Japan,60703
2021-07-08,Latvia,6700
2021-07-08,Luxembourg,7592
2021-07-08,Mexico,23165
2021-07-08,New Zealand,7019
2021-07-08,Norway,16432
2021-07-08,Poland,79433
2021-07-08,Portugal,71052
2021-07-08,Slovakia,14518
2021-07-08,Slovenia,1703
2021-07-08,South Korea,27870
2021-07-08,Switzerland,34107
2021-07-08,Taiwan,25528
2021-07-08,United Kingdom,1114234
2021-07-08,United States,485111
