tDate,Country,NumberOfTest
2020-09-30,Australia,48071
2020-09-30,Austria,31409
2020-09-30,Belgium,46695
2020-09-30,Canada,146618
2020-09-30,Chile,27509
2020-09-30,Colombia,35081
2020-09-30,Costa Rica,2707
2020-09-30,Czechia,21092
2020-09-30,Denmark,47976
2020-09-30,Estonia,3741
2020-09-30,Finland,15401
2020-09-30,France,187812
2020-09-30,Germany,0
2020-09-30,Greece,0
2020-09-30,Hungary,11167
2020-09-30,Iceland,1427
2020-09-30,Ireland,13247
2020-09-30,Israel,70152
2020-09-30,Italy,167924
2020-09-30,Japan,19462
2020-09-30,Latvia,4271
2020-09-30,Lithuania,6406
2020-09-30,Luxembourg,6038
2020-09-30,Mexico,14538
2020-09-30,Netherlands,0
2020-09-30,New Zealand,5607
2020-09-30,Norway,15005
2020-09-30,Poland,54095
2020-09-30,Portugal,26310
2020-09-30,Slovakia,9170
2020-09-30,Slovenia,2899
2020-09-30,South Korea,9415
2020-09-30,Spain,0
2020-09-30,Sweden,18580
2020-09-30,Switzerland,11823
2020-09-30,Taiwan,260
2020-09-30,Turkey,112098
2020-09-30,United Kingdom,255915
2020-09-30,United States,1200642
