tDate,Country,NumberOfTest
2022-01-08,Australia,0
2022-01-08,Austria,471709
2022-01-08,Belgium,78249
2022-01-08,Canada,100599
2022-01-08,Chile,77829
2022-01-08,Colombia,72465
2022-01-08,Czechia,47557
2022-01-08,Denmark,134106
2022-01-08,Estonia,7922
2022-01-08,Finland,25337
2022-01-08,France,1199224
2022-01-08,Greece,557361
2022-01-08,Hungary,0
2022-01-08,Ireland,48573
2022-01-08,Israel,276888
2022-01-08,Italy,1220266
2022-01-08,Japan,56052
2022-01-08,Latvia,10798
2022-01-08,Lithuania,14616
2022-01-08,Luxembourg,5242
2022-01-08,Mexico,22082
2022-01-08,Netherlands,80983
2022-01-08,New Zealand,0
2022-01-08,Norway,13477
2022-01-08,Poland,149345
2022-01-08,Portugal,218970
2022-01-08,Slovakia,22693
2022-01-08,Slovenia,7423
2022-01-08,South Korea,213747
2022-01-08,Switzerland,65911
2022-01-08,Taiwan,17117
2022-01-08,Turkey,418264
2022-01-08,United Kingdom,1387261
