tDate,Country,NumberOfTest
2022-01-31,Australia,99056
2022-01-31,Austria,292063
2022-01-31,Belgium,88008
2022-01-31,Canada,197205
2022-01-31,Chile,119417
2022-01-31,Colombia,46384
2022-01-31,Czechia,173233
2022-01-31,Denmark,204140
2022-01-31,Estonia,13415
2022-01-31,Finland,14868
2022-01-31,France,1332666
2022-01-31,Greece,112991
2022-01-31,Hungary,134625
2022-01-31,Iceland,4885
2022-01-31,Ireland,13361
2022-01-31,Israel,283496
2022-01-31,Italy,478314
2022-01-31,Japan,249977
2022-01-31,Latvia,9411
2022-01-31,Lithuania,30053
2022-01-31,Luxembourg,4327
2022-01-31,Mexico,36523
2022-01-31,Netherlands,140574
2022-01-31,New Zealand,13281
2022-01-31,Norway,43970
2022-01-31,Poland,248173
2022-01-31,Portugal,273254
2022-01-31,Slovakia,99266
2022-01-31,Slovenia,15601
2022-01-31,South Korea,196064
2022-01-31,Spain,249534
2022-01-31,Switzerland,98437
2022-01-31,Taiwan,10498
2022-01-31,Turkey,435513
2022-01-31,United Kingdom,1341510
2022-01-31,United States,1068185
