tDate,Country,NumberOfTest
2021-03-27,Australia,0
2021-03-27,Austria,143342
2021-03-27,Belgium,65902
2021-03-27,Canada,123165
2021-03-27,Chile,79262
2021-03-27,Colombia,56697
2021-03-27,Costa Rica,6308
2021-03-27,Czechia,51989
2021-03-27,Denmark,120350
2021-03-27,Estonia,4420
2021-03-27,Finland,15612
2021-03-27,France,347455
2021-03-27,Germany,0
2021-03-27,Greece,58158
2021-03-27,Hungary,42553
2021-03-27,Iceland,1428
2021-03-27,Ireland,21134
2021-03-27,Israel,16849
2021-03-27,Italy,468010
2021-03-27,Japan,39591
2021-03-27,Latvia,14627
2021-03-27,Lithuania,7554
2021-03-27,Luxembourg,9334
2021-03-27,Mexico,10188
2021-03-27,Netherlands,0
2021-03-27,New Zealand,4921
2021-03-27,Norway,17798
2021-03-27,Poland,201378
2021-03-27,Portugal,22158
2021-03-27,Slovakia,773490
2021-03-27,Slovenia,3462
2021-03-27,South Korea,45400
2021-03-27,Spain,0
2021-03-27,Sweden,48560
2021-03-27,Switzerland,26924
2021-03-27,Taiwan,252
2021-03-27,Turkey,223214
2021-03-27,United Kingdom,471328
2021-03-27,United States,996840
