tDate,Country,NumberOfTest
2020-12-14,Australia,0
2020-12-14,Austria,17562
2020-12-14,Belgium,31457
2020-12-14,Canada,246629
2020-12-14,Chile,46876
2020-12-14,Colombia,53189
2020-12-14,Costa Rica,1260
2020-12-14,Czechia,51745
2020-12-14,Denmark,122593
2020-12-14,Estonia,4607
2020-12-14,Finland,15206
2020-12-14,France,329819
2020-12-14,Germany,0
2020-12-14,Greece,11979
2020-12-14,Hungary,19245
2020-12-14,Iceland,1263
2020-12-14,Ireland,10251
2020-12-14,Israel,73698
2020-12-14,Italy,154736
2020-12-14,Japan,53758
2020-12-14,Latvia,2811
2020-12-14,Lithuania,10583
2020-12-14,Luxembourg,11199
2020-12-14,Mexico,34735
2020-12-14,Netherlands,0
2020-12-14,New Zealand,2214
2020-12-14,Norway,26097
2020-12-14,Poland,39369
2020-12-14,Portugal,32708
2020-12-14,Slovakia,61588
2020-12-14,Slovenia,5634
2020-12-14,South Korea,23326
2020-12-14,Spain,0
2020-12-14,Sweden,43821
2020-12-14,Switzerland,31987
2020-12-14,Taiwan,847
2020-12-14,Turkey,204289
2020-12-14,United Kingdom,275772
2020-12-14,United States,1487576
