tDate,Country,NumberOfTest
2020-04-05,Australia,0
2020-04-05,Austria,4282
2020-04-05,Belgium,3828
2020-04-05,Canada,25306
2020-04-05,Costa Rica,444
2020-04-05,Denmark,2187
2020-04-05,Estonia,916
2020-04-05,Finland,1647
2020-04-05,Germany,0
2020-04-05,Greece,2120
2020-04-05,Hungary,1826
2020-04-05,Iceland,2486
2020-04-05,Ireland,2831
2020-04-05,Israel,9396
2020-04-05,Italy,34237
2020-04-05,Japan,218
2020-04-05,Latvia,1300
2020-04-05,Lithuania,2169
2020-04-05,Luxembourg,551
2020-04-05,Mexico,844
2020-04-05,Netherlands,0
2020-04-05,New Zealand,2541
2020-04-05,Norway,1118
2020-04-05,Poland,7856
2020-04-05,Portugal,6716
2020-04-05,Slovakia,1036
2020-04-05,Slovenia,489
2020-04-05,South Korea,0
2020-04-05,Taiwan,912
2020-04-05,Turkey,20065
2020-04-05,United Kingdom,12733
2020-04-05,United States,139559
