tDate,Country,NumberOfTest
2021-12-28,Australia,0
2021-12-28,Austria,2196281
2021-12-28,Belgium,77201
2021-12-28,Canada,118523
2021-12-28,Chile,24302
2021-12-28,Colombia,57801
2021-12-28,Czechia,76239
2021-12-28,Denmark,191203
2021-12-28,Estonia,7319
2021-12-28,Finland,25219
2021-12-28,France,1228594
2021-12-28,Greece,556060
2021-12-28,Hungary,4556
2021-12-28,Iceland,4366
2021-12-28,Ireland,26259
2021-12-28,Israel,152666
2021-12-28,Italy,1034677
2021-12-28,Japan,59938
2021-12-28,Latvia,9845
2021-12-28,Lithuania,16792
2021-12-28,Luxembourg,4496
2021-12-28,Mexico,23714
2021-12-28,Netherlands,49278
2021-12-28,New Zealand,0
2021-12-28,Norway,19125
2021-12-28,Poland,185708
2021-12-28,Portugal,273646
2021-12-28,Slovakia,39512
2021-12-28,Slovenia,5949
2021-12-28,Switzerland,66043
2021-12-28,Taiwan,15125
2021-12-28,Turkey,368842
2021-12-28,United Kingdom,1471906
2021-12-28,United States,1514119
