tDate,Country,NumberOfTest
2020-07-01,Australia,49941
2020-07-01,Austria,8110
2020-07-01,Belgium,15172
2020-07-01,Canada,39588
2020-07-01,Chile,10385
2020-07-01,Colombia,18019
2020-07-01,Costa Rica,853
2020-07-01,Denmark,17616
2020-07-01,Estonia,910
2020-07-01,Finland,2776
2020-07-01,France,57320
2020-07-01,Germany,0
2020-07-01,Greece,3207
2020-07-01,Hungary,2805
2020-07-01,Iceland,270
2020-07-01,Ireland,4551
2020-07-01,Israel,21460
2020-07-01,Italy,84691
2020-07-01,Japan,6564
2020-07-01,Latvia,1941
2020-07-01,Lithuania,4443
2020-07-01,Luxembourg,10153
2020-07-01,Mexico,14904
2020-07-01,Netherlands,0
2020-07-01,New Zealand,3404
2020-07-01,Norway,5124
2020-07-01,Poland,46168
2020-07-01,Portugal,16456
2020-07-01,Slovakia,1708
2020-07-01,Slovenia,1198
2020-07-01,South Korea,12748
2020-07-01,Spain,0
2020-07-01,Switzerland,11146
2020-07-01,Taiwan,141
2020-07-01,Turkey,52313
2020-07-01,United Kingdom,123348
2020-07-01,United States,884140
