tDate,Country,NumberOfTest
2020-08-11,Australia,61626
2020-08-11,Austria,8750
2020-08-11,Belgium,25658
2020-08-11,Canada,83640
2020-08-11,Chile,22249
2020-08-11,Colombia,40736
2020-08-11,Costa Rica,1251
2020-08-11,Denmark,33527
2020-08-11,Estonia,1694
2020-08-11,Finland,10638
2020-08-11,France,106637
2020-08-11,Germany,0
2020-08-11,Greece,10561
2020-08-11,Hungary,799
2020-08-11,Iceland,1190
2020-08-11,Ireland,4026
2020-08-11,Israel,27667
2020-08-11,Italy,62705
2020-08-11,Japan,32939
2020-08-11,Latvia,2328
2020-08-11,Lithuania,3756
2020-08-11,Luxembourg,6546
2020-08-11,Mexico,15016
2020-08-11,Netherlands,0
2020-08-11,New Zealand,4164
2020-08-11,Norway,12979
2020-08-11,Poland,43653
2020-08-11,Portugal,17112
2020-08-11,Slovakia,3131
2020-08-11,Slovenia,1118
2020-08-11,South Korea,8448
2020-08-11,Spain,0
2020-08-11,Sweden,8090
2020-08-11,Switzerland,7271
2020-08-11,Taiwan,147
2020-08-11,Turkey,61716
2020-08-11,United Kingdom,157558
2020-08-11,United States,908517
