tDate,Country,NumberOfTest
2021-12-14,Australia,178523
2021-12-14,Austria,460677
2021-12-14,Belgium,94409
2021-12-14,Canada,115593
2021-12-14,Chile,40618
2021-12-14,Colombia,47728
2021-12-14,Costa Rica,2818
2021-12-14,Czechia,118263
2021-12-14,Denmark,221044
2021-12-14,Estonia,7447
2021-12-14,Finland,26850
2021-12-14,France,927966
2021-12-14,Greece,0
2021-12-14,Hungary,15039
2021-12-14,Iceland,2417
2021-12-14,Ireland,27151
2021-12-14,Israel,107466
2021-12-14,Italy,868519
2021-12-14,Japan,48583
2021-12-14,Lithuania,22086
2021-12-14,Luxembourg,5947
2021-12-14,Mexico,14955
2021-12-14,Netherlands,60328
2021-12-14,New Zealand,20292
2021-12-14,Norway,27996
2021-12-14,Poland,199239
2021-12-14,Portugal,146831
2021-12-14,Slovakia,57900
2021-12-14,Slovenia,5905
2021-12-14,Spain,0
2021-12-14,Switzerland,70728
2021-12-14,Taiwan,20651
2021-12-14,Turkey,358117
2021-12-14,United Kingdom,1306277
2021-12-14,United States,1313274
