tDate,Country,NumberOfTest
2021-09-11,Australia,0
2021-09-11,Austria,358111
2021-09-11,Belgium,45781
2021-09-11,Canada,97707
2021-09-11,Chile,56668
2021-09-11,Colombia,41650
2021-09-11,Costa Rica,9337
2021-09-11,Czechia,48868
2021-09-11,Denmark,28737
2021-09-11,Estonia,4709
2021-09-11,Finland,11637
2021-09-11,France,637002
2021-09-11,Germany,0
2021-09-11,Greece,100133
2021-09-11,Hungary,0
2021-09-11,Iceland,1022
2021-09-11,Ireland,26286
2021-09-11,Israel,166307
2021-09-11,Italy,401159
2021-09-11,Japan,78105
2021-09-11,Lithuania,11691
2021-09-11,Luxembourg,3604
2021-09-11,Mexico,11570
2021-09-11,New Zealand,15242
2021-09-11,Norway,10546
2021-09-11,Poland,72874
2021-09-11,Portugal,41386
2021-09-11,Slovakia,16345
2021-09-11,Slovenia,2723
2021-09-11,South Korea,44002
2021-09-11,Sweden,37493
2021-09-11,Switzerland,30540
2021-09-11,Taiwan,21834
2021-09-11,Turkey,314046
2021-09-11,United Kingdom,732957
2021-09-11,United States,1049228
