tDate,Country,NumberOfTest
2021-01-23,Australia,0
2021-01-23,Austria,89237
2021-01-23,Belgium,38442
2021-01-23,Canada,145009
2021-01-23,Chile,58428
2021-01-23,Colombia,70017
2021-01-23,Costa Rica,1628
2021-01-23,Czechia,26588
2021-01-23,Denmark,81783
2021-01-23,Estonia,4648
2021-01-23,Finland,11627
2021-01-23,France,201342
2021-01-23,Germany,0
2021-01-23,Greece,30996
2021-01-23,Hungary,17238
2021-01-23,Iceland,410
2021-01-23,Ireland,21492
2021-01-23,Israel,31000
2021-01-23,Italy,373850
2021-01-23,Japan,37116
2021-01-23,Latvia,10598
2021-01-23,Lithuania,5983
2021-01-23,Luxembourg,7768
2021-01-23,Mexico,23714
2021-01-23,Netherlands,0
2021-01-23,New Zealand,0
2021-01-23,Norway,8480
2021-01-23,Poland,88461
2021-01-23,Portugal,63079
2021-01-23,Slovakia,923581
2021-01-23,Slovenia,2140
2021-01-23,South Korea,43986
2021-01-23,Spain,0
2021-01-23,Sweden,28494
2021-01-23,Switzerland,16000
2021-01-23,Taiwan,1007
2021-01-23,Turkey,152758
2021-01-23,United Kingdom,484485
2021-01-23,United States,1540715
