tDate,Country,NumberOfTest
2021-12-16,Australia,268507
2021-12-16,Austria,410701
2021-12-16,Belgium,78647
2021-12-16,Canada,128108
2021-12-16,Chile,69811
2021-12-16,Colombia,51736
2021-12-16,Costa Rica,47
2021-12-16,Czechia,106824
2021-12-16,Denmark,254625
2021-12-16,Estonia,6448
2021-12-16,Finland,27991
2021-12-16,France,954859
2021-12-16,Greece,305861
2021-12-16,Hungary,29752
2021-12-16,Iceland,2856
2021-12-16,Ireland,35133
2021-12-16,Israel,105629
2021-12-16,Italy,817552
2021-12-16,Japan,50184
2021-12-16,Lithuania,19316
2021-12-16,Luxembourg,4764
2021-12-16,Mexico,12076
2021-12-16,Netherlands,52496
2021-12-16,New Zealand,28946
2021-12-16,Norway,34109
2021-12-16,Poland,202143
2021-12-16,Portugal,172330
2021-12-16,Slovakia,49452
2021-12-16,Slovenia,5036
2021-12-16,Spain,0
2021-12-16,Sweden,56966
2021-12-16,Switzerland,73227
2021-12-16,Taiwan,16005
2021-12-16,Turkey,354003
2021-12-16,United Kingdom,1607951
2021-12-16,United States,1259328
