tDate,Country,NumberOfTest
2022-02-22,Australia,82207
2022-02-22,Austria,502195
2022-02-22,Belgium,48223
2022-02-22,Canada,89198
2022-02-22,Chile,70484
2022-02-22,Colombia,35703
2022-02-22,Czechia,56995
2022-02-22,Denmark,91052
2022-02-22,Estonia,11290
2022-02-22,Finland,17563
2022-02-22,France,340845
2022-02-22,Greece,488715
2022-02-22,Hungary,6228
2022-02-22,Ireland,11638
2022-02-22,Israel,87670
2022-02-22,Italy,603639
2022-02-22,Japan,220415
2022-02-22,Latvia,23803
2022-02-22,Lithuania,19437
2022-02-22,Luxembourg,3686
2022-02-22,Mexico,13928
2022-02-22,Netherlands,63605
2022-02-22,New Zealand,24351
2022-02-22,Norway,24139
2022-02-22,Poland,98275
2022-02-22,Portugal,135707
2022-02-22,Slovakia,33688
2022-02-22,Slovenia,15845
2022-02-22,South Korea,587141
2022-02-22,Spain,119727
2022-02-22,Switzerland,52345
2022-02-22,Taiwan,22432
2022-02-22,Turkey,463335
2022-02-22,United Kingdom,762634
2022-02-22,United States,777221
