tDate,Country,NumberOfTest
2021-12-18,Australia,0
2021-12-18,Austria,332869
2021-12-18,Belgium,65748
2021-12-18,Canada,145929
2021-12-18,Chile,66839
2021-12-18,Colombia,34002
2021-12-18,Costa Rica,94
2021-12-18,Czechia,59781
2021-12-18,Denmark,174149
2021-12-18,Estonia,4650
2021-12-18,Finland,22637
2021-12-18,France,805672
2021-12-18,Germany,0
2021-12-18,Greece,363687
2021-12-18,Hungary,0
2021-12-18,Iceland,2059
2021-12-18,Ireland,33313
2021-12-18,Israel,40998
2021-12-18,Italy,799740
2021-12-18,Japan,29128
2021-12-18,Lithuania,8991
2021-12-18,Luxembourg,4689
2021-12-18,Mexico,5175
2021-12-18,Netherlands,44374
2021-12-18,New Zealand,19902
2021-12-18,Norway,18087
2021-12-18,Poland,171497
2021-12-18,Portugal,161335
2021-12-18,Slovakia,25071
2021-12-18,Slovenia,2263
2021-12-18,Sweden,56966
2021-12-18,Switzerland,46124
2021-12-18,Taiwan,12807
2021-12-18,Turkey,342183
2021-12-18,United Kingdom,1397672
2021-12-18,United States,1194553
