tDate,Country,NumberOfTest
2020-05-13,Australia,31098
2020-05-13,Austria,6938
2020-05-13,Belgium,23140
2020-05-13,Canada,51417
2020-05-13,Chile,10410
2020-05-13,Costa Rica,446
2020-05-13,Denmark,14713
2020-05-13,Estonia,1367
2020-05-13,Finland,4011
2020-05-13,France,39839
2020-05-13,Germany,0
2020-05-13,Greece,5988
2020-05-13,Hungary,3781
2020-05-13,Iceland,551
2020-05-13,Ireland,4674
2020-05-13,Israel,8272
2020-05-13,Italy,99022
2020-05-13,Japan,10074
2020-05-13,Latvia,2199
2020-05-13,Lithuania,7943
2020-05-13,Luxembourg,1206
2020-05-13,Mexico,7041
2020-05-13,Netherlands,0
2020-05-13,New Zealand,6857
2020-05-13,Norway,4472
2020-05-13,Poland,39537
2020-05-13,Portugal,18215
2020-05-13,Slovakia,4876
2020-05-13,Slovenia,984
2020-05-13,South Korea,11781
2020-05-13,Spain,0
2020-05-13,Taiwan,277
2020-05-13,Turkey,33332
2020-05-13,United Kingdom,83182
2020-05-13,United States,449883
