tDate,Country,NumberOfTest
2020-12-21,Australia,70033
2020-12-21,Austria,20957
2020-12-21,Belgium,32486
2020-12-21,Canada,252781
2020-12-21,Chile,45693
2020-12-21,Colombia,47351
2020-12-21,Costa Rica,1745
2020-12-21,Czechia,78892
2020-12-21,Denmark,168293
2020-12-21,Estonia,5756
2020-12-21,Finland,15149
2020-12-21,France,679764
2020-12-21,Germany,0
2020-12-21,Greece,11861
2020-12-21,Hungary,15451
2020-12-21,Iceland,1436
2020-12-21,Ireland,12804
2020-12-21,Israel,95599
2020-12-21,Italy,130227
2020-12-21,Japan,55650
2020-12-21,Latvia,3730
2020-12-21,Lithuania,11545
2020-12-21,Luxembourg,10501
2020-12-21,Mexico,37316
2020-12-21,Netherlands,0
2020-12-21,New Zealand,2161
2020-12-21,Norway,31807
2020-12-21,Poland,38458
2020-12-21,Portugal,40576
2020-12-21,Slovakia,107621
2020-12-21,Slovenia,5763
2020-12-21,South Korea,23804
2020-12-21,Spain,0
2020-12-21,Sweden,34116
2020-12-21,Switzerland,38447
2020-12-21,Taiwan,760
2020-12-21,Turkey,196110
2020-12-21,United Kingdom,423675
2020-12-21,United States,1518946
