tDate,Country,NumberOfTest
2022-06-12,Australia,72744729
2022-06-12,Austria,188725160
2022-06-12,Belgium,34235529
2022-06-12,Chile,39134768
2022-06-12,Colombia,0
2022-06-12,Czechia,54547840
2022-06-12,Denmark,64578061
2022-06-12,Estonia,3415688
2022-06-12,Finland,11004538
2022-06-12,France,276871231
2022-06-12,Germany,131286804
2022-06-12,Greece,83576762
2022-06-12,Iceland,1370147
2022-06-12,Ireland,12291034
2022-06-12,Israel,51518496
2022-06-12,Italy,223025536
2022-06-12,Japan,51648746
2022-06-12,Latvia,7243535
2022-06-12,Lithuania,8712924
2022-06-12,Luxembourg,4284184
2022-06-12,Mexico,15487252
2022-06-12,Netherlands,30649097
2022-06-12,New Zealand,0
2022-06-12,Norway,11138489
2022-06-12,Slovakia,51215010
2022-06-12,Slovenia,5302296
2022-06-12,South Korea,50462929
2022-06-12,Spain,92905833
2022-06-12,Sweden,18390666
2022-06-12,Switzerland,21203134
2022-06-12,Taiwan,12296745
2022-06-12,United States,909448238
