tDate,Country,NumberOfTest
2020-06-14,Australia,29702
2020-06-14,Austria,3864
2020-06-14,Belgium,6245
2020-06-14,Canada,86350
2020-06-14,Chile,20151
2020-06-14,Colombia,15362
2020-06-14,Costa Rica,308
2020-06-14,Denmark,9069
2020-06-14,Estonia,810
2020-06-14,Finland,826
2020-06-14,France,6667
2020-06-14,Germany,0
2020-06-14,Greece,3471
2020-06-14,Hungary,3573
2020-06-14,Iceland,14
2020-06-14,Ireland,2512
2020-06-14,Israel,8840
2020-06-14,Italy,86072
2020-06-14,Japan,1451
2020-06-14,Latvia,1396
2020-06-14,Lithuania,1717
2020-06-14,Luxembourg,666
2020-06-14,Mexico,4681
2020-06-14,Netherlands,0
2020-06-14,New Zealand,760
2020-06-14,Norway,1135
2020-06-14,Poland,36703
2020-06-14,Portugal,4754
2020-06-14,Slovakia,47
2020-06-14,Slovenia,212
2020-06-14,South Korea,7620
2020-06-14,Spain,0
2020-06-14,Switzerland,1787
2020-06-14,Taiwan,111
2020-06-14,Turkey,45176
2020-06-14,United Kingdom,69529
2020-06-14,United States,413013
