tDate,Country,NumberOfTest
2020-05-18,Australia,19908
2020-05-18,Austria,3560
2020-05-18,Belgium,10710
2020-05-18,Canada,57797
2020-05-18,Chile,17515
2020-05-18,Costa Rica,206
2020-05-18,Denmark,15262
2020-05-18,Estonia,1545
2020-05-18,Finland,2360
2020-05-18,France,51893
2020-05-18,Germany,0
2020-05-18,Greece,3159
2020-05-18,Hungary,2106
2020-05-18,Iceland,305
2020-05-18,Ireland,3964
2020-05-18,Israel,7692
2020-05-18,Italy,62507
2020-05-18,Japan,5980
2020-05-18,Latvia,718
2020-05-18,Lithuania,4695
2020-05-18,Luxembourg,990
2020-05-18,Mexico,8647
2020-05-18,Netherlands,0
2020-05-18,New Zealand,5397
2020-05-18,Norway,4413
2020-05-18,Poland,30213
2020-05-18,Portugal,12108
2020-05-18,Slovakia,2041
2020-05-18,Slovenia,1128
2020-05-18,South Korea,7125
2020-05-18,Spain,0
2020-05-18,Taiwan,269
2020-05-18,Turkey,25141
2020-05-18,United Kingdom,70074
2020-05-18,United States,352242
