tDate,Country,NumberOfTest
2020-05-06,Australia,23900
2020-05-06,Austria,6371
2020-05-06,Belgium,20762
2020-05-06,Canada,53045
2020-05-06,Chile,10013
2020-05-06,Costa Rica,209
2020-05-06,Denmark,14525
2020-05-06,Estonia,1840
2020-05-06,Finland,3808
2020-05-06,Germany,0
2020-05-06,Greece,3302
2020-05-06,Hungary,3178
2020-05-06,Iceland,620
2020-05-06,Ireland,7815
2020-05-06,Israel,9466
2020-05-06,Italy,102034
2020-05-06,Japan,447
2020-05-06,Latvia,2477
2020-05-06,Lithuania,7241
2020-05-06,Luxembourg,1433
2020-05-06,Mexico,5794
2020-05-06,Netherlands,0
2020-05-06,New Zealand,7282
2020-05-06,Norway,4284
2020-05-06,Poland,31202
2020-05-06,Portugal,15774
2020-05-06,Slovakia,5161
2020-05-06,Slovenia,1055
2020-05-06,South Korea,3707
2020-05-06,Spain,0
2020-05-06,Taiwan,451
2020-05-06,Turkey,30303
2020-05-06,United Kingdom,74455
2020-05-06,United States,359314
