tDate,Country,NumberOfTest
2022-05-27,Australia,71659625
2022-05-27,Austria,187285043
2022-05-27,Belgium,34071225
2022-05-27,Canada,61910352
2022-05-27,Chile,38114582
2022-05-27,Colombia,0
2022-05-27,Czechia,54482658
2022-05-27,Denmark,64499890
2022-05-27,Estonia,3395378
2022-05-27,Finland,10927515
2022-05-27,France,274466712
2022-05-27,Germany,0
2022-05-27,Greece,0
2022-05-27,Iceland,1346477
2022-05-27,Ireland,12218403
2022-05-27,Israel,51254577
2022-05-27,Italy,220450754
2022-05-27,Japan,49974179
2022-05-27,Latvia,7209872
2022-05-27,Lithuania,8698467
2022-05-27,Luxembourg,4265412
2022-05-27,Mexico,15312363
2022-05-27,Netherlands,30615206
2022-05-27,New Zealand,0
2022-05-27,Norway,11119269
2022-05-27,Portugal,42588488
2022-05-27,Slovakia,51171362
2022-05-27,Slovenia,5253274
2022-05-27,South Korea,48749864
2022-05-27,Sweden,18354596
2022-05-27,Switzerland,21089236
2022-05-27,Taiwan,10907963
2022-05-27,Turkey,162633614
2022-05-27,United States,896989387
