tDate,Country,NumberOfTest
2021-02-06,Australia,0
2021-02-06,Austria,159889
2021-02-06,Belgium,42024
2021-02-06,Canada,124016
2021-02-06,Chile,59950
2021-02-06,Colombia,54764
2021-02-06,Costa Rica,3862
2021-02-06,Czechia,32087
2021-02-06,Denmark,91274
2021-02-06,Estonia,4087
2021-02-06,Finland,14201
2021-02-06,France,222052
2021-02-06,Germany,0
2021-02-06,Greece,46057
2021-02-06,Hungary,17596
2021-02-06,Iceland,349
2021-02-06,Ireland,19497
2021-02-06,Israel,29034
2021-02-06,Italy,497155
2021-02-06,Japan,33043
2021-02-06,Latvia,11439
2021-02-06,Lithuania,4078
2021-02-06,Luxembourg,7218
2021-02-06,Mexico,16932
2021-02-06,Netherlands,0
2021-02-06,New Zealand,0
2021-02-06,Norway,7595
2021-02-06,Poland,87989
2021-02-06,Portugal,30356
2021-02-06,Slovakia,751717
2021-02-06,Slovenia,2497
2021-02-06,South Korea,0
2021-02-06,Spain,0
2021-02-06,Sweden,29034
2021-02-06,Switzerland,18408
2021-02-06,Taiwan,517
2021-02-06,Turkey,137649
2021-02-06,United Kingdom,454008
2021-02-06,United States,1332471
