tDate,Country,NumberOfTest
2021-08-17,Australia,213008
2021-08-17,Austria,287405
2021-08-17,Belgium,51262
2021-08-17,Canada,66414
2021-08-17,Chile,32636
2021-08-17,Colombia,35112
2021-08-17,Costa Rica,6532
2021-08-17,Czechia,79368
2021-08-17,Denmark,66541
2021-08-17,Estonia,4251
2021-08-17,Finland,20290
2021-08-17,France,820350
2021-08-17,Greece,106139
2021-08-17,Hungary,4180
2021-08-17,Iceland,3701
2021-08-17,Ireland,18502
2021-08-17,Israel,149172
2021-08-17,Italy,289339
2021-08-17,Japan,118072
2021-08-17,Latvia,10234
2021-08-17,Luxembourg,4278
2021-08-17,Mexico,44424
2021-08-17,New Zealand,0
2021-08-17,Norway,19278
2021-08-17,Poland,90320
2021-08-17,Portugal,56808
2021-08-17,Slovakia,15226
2021-08-17,Slovenia,2238
2021-08-17,South Korea,0
2021-08-17,Switzerland,22530
2021-08-17,Taiwan,22868
2021-08-17,United Kingdom,717862
2021-08-17,United States,907230
