tDate,Country,NumberOfTest
2022-05-12,Australia,70329030
2022-05-12,Austria,184765500
2022-05-12,Belgium,33868086
2022-05-12,Canada,61436458
2022-05-12,Chile,37284128
2022-05-12,Colombia,34612643
2022-05-12,Costa Rica,3486317
2022-05-12,Czechia,54398229
2022-05-12,Denmark,64414940
2022-05-12,Estonia,3372544
2022-05-12,Finland,10848739
2022-05-12,France,272146826
2022-05-12,Greece,0
2022-05-12,Iceland,1330570
2022-05-12,Ireland,12139755
2022-05-12,Israel,50719983
2022-05-12,Italy,217129696
2022-05-12,Japan,48076937
2022-05-12,Latvia,7171090
2022-05-12,Lithuania,8679487
2022-05-12,Luxembourg,4248175
2022-05-12,Mexico,15198796
2022-05-12,Netherlands,30591675
2022-05-12,New Zealand,7119836
2022-05-12,Norway,11100595
2022-05-12,Portugal,41810659
2022-05-12,Slovenia,5183191
2022-05-12,South Korea,46793074
2022-05-12,Spain,91169839
2022-05-12,Sweden,18315782
2022-05-12,Switzerland,20963006
2022-05-12,Taiwan,9390990
2022-05-12,Turkey,160652364
2022-05-12,United Kingdom,501455045
2022-05-12,United States,883234760
