tDate,Country,NumberOfTest
2022-02-03,Australia,110188
2022-02-03,Austria,1161196
2022-02-03,Belgium,83273
2022-02-03,Canada,84728
2022-02-03,Chile,137013
2022-02-03,Colombia,52384
2022-02-03,Costa Rica,13455
2022-02-03,Czechia,168757
2022-02-03,Denmark,171844
2022-02-03,Estonia,14934
2022-02-03,Finland,19517
2022-02-03,France,805262
2022-02-03,Germany,0
2022-02-03,Greece,277070
2022-02-03,Hungary,45836
2022-02-03,Iceland,4265
2022-02-03,Ireland,20215
2022-02-03,Israel,196698
2022-02-03,Italy,915337
2022-02-03,Japan,266034
2022-02-03,Latvia,25514
2022-02-03,Lithuania,33597
2022-02-03,Luxembourg,5857
2022-02-03,Mexico,25258
2022-02-03,Netherlands,146963
2022-02-03,New Zealand,24908
2022-02-03,Norway,28174
2022-02-03,Poland,334312
2022-02-03,Portugal,239271
2022-02-03,Slovakia,78158
2022-02-03,Slovenia,3812
2022-02-03,South Korea,286476
2022-02-03,Spain,191139
2022-02-03,Sweden,49830
2022-02-03,Switzerland,94139
2022-02-03,Taiwan,13638
2022-02-03,Turkey,455463
2022-02-03,United Kingdom,1330145
2022-02-03,United States,1230686
