tDate,Country,NumberOfTest
2020-06-06,Australia,11396
2020-06-06,Austria,6463
2020-06-06,Belgium,11865
2020-06-06,Canada,80201
2020-06-06,Chile,18954
2020-06-06,Colombia,14296
2020-06-06,Costa Rica,334
2020-06-06,Denmark,7986
2020-06-06,Estonia,824
2020-06-06,Finland,2042
2020-06-06,France,19721
2020-06-06,Germany,0
2020-06-06,Greece,0
2020-06-06,Hungary,4247
2020-06-06,Iceland,27
2020-06-06,Ireland,3106
2020-06-06,Israel,11537
2020-06-06,Italy,106521
2020-06-06,Japan,3220
2020-06-06,Latvia,1074
2020-06-06,Lithuania,2939
2020-06-06,Luxembourg,1820
2020-06-06,Mexico,5747
2020-06-06,Netherlands,0
2020-06-06,New Zealand,2076
2020-06-06,Norway,952
2020-06-06,Poland,44096
2020-06-06,Portugal,11436
2020-06-06,Slovakia,1180
2020-06-06,Slovenia,229
2020-06-06,South Korea,15157
2020-06-06,Spain,0
2020-06-06,Switzerland,3117
2020-06-06,Taiwan,138
2020-06-06,Turkey,35846
2020-06-06,United Kingdom,93154
2020-06-06,United States,464211
