tDate,Country,NumberOfTest
2021-07-10,Australia,0
2021-07-10,Austria,413896
2021-07-10,Belgium,61060
2021-07-10,Canada,48663
2021-07-10,Chile,60323
2021-07-10,Colombia,87003
2021-07-10,Costa Rica,9658
2021-07-10,Czechia,68852
2021-07-10,Denmark,74716
2021-07-10,Estonia,2763
2021-07-10,Finland,10747
2021-07-10,France,342006
2021-07-10,Germany,0
2021-07-10,Greece,78386
2021-07-10,Hungary,0
2021-07-10,Israel,34551
2021-07-10,Italy,256388
2021-07-10,Japan,44123
2021-07-10,Latvia,9065
2021-07-10,Lithuania,5755
2021-07-10,Luxembourg,5669
2021-07-10,Mexico,11540
2021-07-10,Netherlands,0
2021-07-10,New Zealand,0
2021-07-10,Norway,7231
2021-07-10,Poland,90520
2021-07-10,Portugal,54481
2021-07-10,Slovakia,12265
2021-07-10,Slovenia,774
2021-07-10,South Korea,28172
2021-07-10,Sweden,11435
2021-07-10,Switzerland,28173
2021-07-10,Taiwan,16795
2021-07-10,United Kingdom,742910
2021-07-10,United States,366905
