tDate,Country,NumberOfTest
2021-12-03,Australia,185303
2021-12-03,Austria,400321
2021-12-03,Belgium,122662
2021-12-03,Canada,99244
2021-12-03,Chile,79336
2021-12-03,Colombia,51330
2021-12-03,Czechia,123620
2021-12-03,Denmark,187964
2021-12-03,Estonia,5355
2021-12-03,Finland,26784
2021-12-03,France,918529
2021-12-03,Greece,0
2021-12-03,Hungary,43276
2021-12-03,Iceland,1953
2021-12-03,Ireland,33191
2021-12-03,Israel,96771
2021-12-03,Italy,672008
2021-12-03,Japan,56944
2021-12-03,Latvia,10106
2021-12-03,Lithuania,16544
2021-12-03,Luxembourg,5643
2021-12-03,Mexico,12164
2021-12-03,Netherlands,84490
2021-12-03,New Zealand,31780
2021-12-03,Norway,25810
2021-12-03,Poland,213926
2021-12-03,Portugal,168136
2021-12-03,Slovakia,60919
2021-12-03,Slovenia,5517
2021-12-03,Switzerland,76309
2021-12-03,Taiwan,17670
2021-12-03,Turkey,355226
2021-12-03,United Kingdom,1036572
2021-12-03,United States,892976
