tDate,Country,NumberOfTest
2021-12-27,Australia,0
2021-12-27,Austria,193332
2021-12-27,Belgium,72826
2021-12-27,Canada,136041
2021-12-27,Chile,26712
2021-12-27,Colombia,38507
2021-12-27,Costa Rica,114
2021-12-27,Czechia,78524
2021-12-27,Denmark,182867
2021-12-27,Estonia,7995
2021-12-27,Finland,18948
2021-12-27,France,1293960
2021-12-27,Greece,95147
2021-12-27,Hungary,56281
2021-12-27,Iceland,4629
2021-12-27,Ireland,14025
2021-12-27,Israel,148045
2021-12-27,Italy,343968
2021-12-27,Japan,51904
2021-12-27,Latvia,4251
2021-12-27,Lithuania,17553
2021-12-27,Luxembourg,2983
2021-12-27,Mexico,23188
2021-12-27,Netherlands,46404
2021-12-27,New Zealand,5715
2021-12-27,Norway,20808
2021-12-27,Poland,128388
2021-12-27,Portugal,234759
2021-12-27,Slovakia,51610
2021-12-27,Slovenia,5337
2021-12-27,Switzerland,57945
2021-12-27,Taiwan,17646
2021-12-27,Turkey,362535
2021-12-27,United Kingdom,1278749
2021-12-27,United States,1333062
