tDate,Country,NumberOfTest
2020-10-01,Australia,42248
2020-10-01,Austria,18586
2020-10-01,Belgium,41753
2020-10-01,Canada,162659
2020-10-01,Chile,33533
2020-10-01,Colombia,38186
2020-10-01,Costa Rica,2532
2020-10-01,Czechia,23921
2020-10-01,Denmark,44600
2020-10-01,Estonia,3072
2020-10-01,Finland,12134
2020-10-01,France,191768
2020-10-01,Germany,0
2020-10-01,Greece,11571
2020-10-01,Hungary,11972
2020-10-01,Iceland,1269
2020-10-01,Ireland,14524
2020-10-01,Israel,65943
2020-10-01,Italy,186069
2020-10-01,Japan,17671
2020-10-01,Latvia,4699
2020-10-01,Lithuania,6247
2020-10-01,Luxembourg,7075
2020-10-01,Mexico,13724
2020-10-01,Netherlands,0
2020-10-01,New Zealand,4749
2020-10-01,Norway,12959
2020-10-01,Poland,58574
2020-10-01,Portugal,24530
2020-10-01,Slovakia,7824
2020-10-01,Slovenia,3281
2020-10-01,South Korea,6003
2020-10-01,Spain,0
2020-10-01,Sweden,18580
2020-10-01,Switzerland,11958
2020-10-01,Taiwan,152
2020-10-01,Turkey,113546
2020-10-01,United Kingdom,264979
2020-10-01,United States,1223786
