tDate,Country,NumberOfTest
2022-01-27,Australia,140456
2022-01-27,Austria,1735543
2022-01-27,Belgium,128993
2022-01-27,Canada,98748
2022-01-27,Chile,114063
2022-01-27,Colombia,66437
2022-01-27,Czechia,177772
2022-01-27,Denmark,208386
2022-01-27,Estonia,12583
2022-01-27,Finland,22226
2022-01-27,France,1130484
2022-01-27,Greece,235938
2022-01-27,Hungary,48810
2022-01-27,Iceland,5326
2022-01-27,Ireland,17973
2022-01-27,Israel,247523
2022-01-27,Italy,1039756
2022-01-27,Japan,214817
2022-01-27,Latvia,25893
2022-01-27,Lithuania,33839
2022-01-27,Luxembourg,6881
2022-01-27,Mexico,35038
2022-01-27,Netherlands,151552
2022-01-27,New Zealand,0
2022-01-27,Norway,35208
2022-01-27,Poland,353074
2022-01-27,Portugal,343411
2022-01-27,Slovakia,67758
2022-01-27,Slovenia,22636
2022-01-27,South Korea,292195
2022-01-27,Spain,265939
2022-01-27,Switzerland,119444
2022-01-27,Taiwan,29624
2022-01-27,Turkey,424164
2022-01-27,United Kingdom,1379649
2022-01-27,United States,1280975
