tDate,Country,NumberOfTest
2021-08-02,Australia,0
2021-08-02,Austria,285169
2021-08-02,Belgium,55640
2021-08-02,Canada,39737
2021-08-02,Chile,59429
2021-08-02,Colombia,33822
2021-08-02,Costa Rica,4301
2021-08-02,Czechia,115223
2021-08-02,Denmark,56892
2021-08-02,Estonia,3917
2021-08-02,Finland,13052
2021-08-02,France,669024
2021-08-02,Greece,48820
2021-08-02,Hungary,19775
2021-08-02,Iceland,2762
2021-08-02,Israel,115549
2021-08-02,Italy,105954
2021-08-02,Japan,105130
2021-08-02,Latvia,3799
2021-08-02,Lithuania,16999
2021-08-02,Luxembourg,6368
2021-08-02,Mexico,45097
2021-08-02,New Zealand,0
2021-08-02,Norway,19080
2021-08-02,Poland,70655
2021-08-02,Portugal,59626
2021-08-02,Slovakia,16890
2021-08-02,Slovenia,1773
2021-08-02,South Korea,0
2021-08-02,Switzerland,18121
2021-08-02,Taiwan,28342
2021-08-02,United Kingdom,715214
2021-08-02,United States,739471
