tDate,Country,NumberOfTest
2020-05-23,Australia,21580
2020-05-23,Austria,5875
2020-05-23,Belgium,9227
2020-05-23,Canada,57714
2020-05-23,Chile,15239
2020-05-23,Costa Rica,235
2020-05-23,Denmark,8804
2020-05-23,Estonia,634
2020-05-23,Finland,2630
2020-05-23,France,19104
2020-05-23,Germany,0
2020-05-23,Greece,5040
2020-05-23,Hungary,3459
2020-05-23,Iceland,58
2020-05-23,Ireland,4276
2020-05-23,Israel,718
2020-05-23,Italy,114989
2020-05-23,Japan,2769
2020-05-23,Latvia,1480
2020-05-23,Lithuania,3900
2020-05-23,Luxembourg,1211
2020-05-23,Mexico,4570
2020-05-23,Netherlands,0
2020-05-23,New Zealand,1472
2020-05-23,Norway,1042
2020-05-23,Poland,57648
2020-05-23,Portugal,10783
2020-05-23,Slovakia,1649
2020-05-23,Slovenia,341
2020-05-23,South Korea,10719
2020-05-23,Spain,0
2020-05-23,Switzerland,2512
2020-05-23,Taiwan,170
2020-05-23,Turkey,40178
2020-05-23,United Kingdom,91841
2020-05-23,United States,389895
