tDate,Country,NumberOfTest
2021-07-27,Australia,0
2021-07-27,Austria,353876
2021-07-27,Belgium,55939
2021-07-27,Canada,38863
2021-07-27,Chile,31848
2021-07-27,Colombia,80150
2021-07-27,Costa Rica,3342
2021-07-27,Czechia,91972
2021-07-27,Denmark,58076
2021-07-27,Estonia,3173
2021-07-27,Finland,17874
2021-07-27,France,530428
2021-07-27,Greece,97664
2021-07-27,Hungary,4351
2021-07-27,Iceland,5935
2021-07-27,Israel,106072
2021-07-27,Italy,296808
2021-07-27,Japan,92345
2021-07-27,Latvia,8102
2021-07-27,Lithuania,13511
2021-07-27,Luxembourg,6149
2021-07-27,Mexico,43745
2021-07-27,New Zealand,0
2021-07-27,Norway,14987
2021-07-27,Poland,84624
2021-07-27,Portugal,61697
2021-07-27,Slovakia,15436
2021-07-27,Slovenia,1584
2021-07-27,South Korea,0
2021-07-27,Switzerland,17732
2021-07-27,Taiwan,24596
2021-07-27,United Kingdom,789482
2021-07-27,United States,787187
