tDate,Country,NumberOfTest
2022-06-04,Australia,72224980
2022-06-04,Austria,188107201
2022-06-04,Belgium,34159441
2022-06-04,Canada,62099949
2022-06-04,Chile,38602257
2022-06-04,Czechia,54518473
2022-06-04,Denmark,64537399
2022-06-04,Estonia,3405749
2022-06-04,Finland,10966294
2022-06-04,France,275679804
2022-06-04,Greece,0
2022-06-04,Iceland,1359830
2022-06-04,Ireland,12257800
2022-06-04,Israel,51375501
2022-06-04,Italy,221741088
2022-06-04,Japan,50921921
2022-06-04,Latvia,7227603
2022-06-04,Luxembourg,4274491
2022-06-04,Mexico,15381884
2022-06-04,Netherlands,30629512
2022-06-04,New Zealand,0
2022-06-04,Norway,11128486
2022-06-04,Slovakia,51192537
2022-06-04,Slovenia,5279302
2022-06-04,South Korea,49640710
2022-06-04,Sweden,18372984
2022-06-04,Switzerland,21146547
2022-06-04,Taiwan,11631014
