tDate,Country,NumberOfTest
2022-01-03,Australia,0
2022-01-03,Belgium,81304
2022-01-03,Canada,14510
2022-01-03,Chile,26554
2022-01-03,Colombia,48971
2022-01-03,Czechia,112015
2022-01-03,Denmark,219091
2022-01-03,Estonia,10101
2022-01-03,Finland,19866
2022-01-03,France,1905068
2022-01-03,Greece,146476
2022-01-03,Hungary,34226
2022-01-03,Iceland,6438
2022-01-03,Ireland,36863
2022-01-03,Israel,209190
2022-01-03,Italy,445321
2022-01-03,Japan,5605
2022-01-03,Latvia,5586
2022-01-03,Luxembourg,3553
2022-01-03,Mexico,39712
2022-01-03,Netherlands,73001
2022-01-03,New Zealand,0
2022-01-03,Norway,32641
2022-01-03,Poland,157555
2022-01-03,Portugal,251807
2022-01-03,Slovakia,15417
2022-01-03,Slovenia,7492
2022-01-03,Switzerland,74324
2022-01-03,Taiwan,19244
2022-01-03,Turkey,368913
