tDate,Country,NumberOfTest
2021-02-02,Australia,36352
2021-02-02,Austria,81397
2021-02-02,Belgium,68280
2021-02-02,Canada,70324
2021-02-02,Chile,45388
2021-02-02,Colombia,61078
2021-02-02,Costa Rica,2087
2021-02-02,Czechia,63726
2021-02-02,Denmark,119525
2021-02-02,Estonia,6030
2021-02-02,Finland,19672
2021-02-02,France,384641
2021-02-02,Germany,0
2021-02-02,Greece,37591
2021-02-02,Hungary,7794
2021-02-02,Iceland,738
2021-02-02,Ireland,16329
2021-02-02,Israel,88878
2021-02-02,Italy,319629
2021-02-02,Japan,59110
2021-02-02,Latvia,12949
2021-02-02,Lithuania,8670
2021-02-02,Luxembourg,10577
2021-02-02,Mexico,40296
2021-02-02,Netherlands,0
2021-02-02,New Zealand,2302
2021-02-02,Norway,17819
2021-02-02,Poland,83660
2021-02-02,Portugal,57995
2021-02-02,Slovakia,233387
2021-02-02,Slovenia,5709
2021-02-02,South Korea,44762
2021-02-02,Spain,0
2021-02-02,Sweden,29034
2021-02-02,Switzerland,30451
2021-02-02,Taiwan,3244
2021-02-02,Turkey,140120
2021-02-02,United Kingdom,606382
2021-02-02,United States,1631321
