tDate,Country,NumberOfTest
2021-06-16,Australia,47437
2021-06-16,Austria,354696
2021-06-16,Belgium,42668
2021-06-16,Canada,59171
2021-06-16,Chile,34432
2021-06-16,Colombia,110827
2021-06-16,Costa Rica,8893
2021-06-16,Czechia,163766
2021-06-16,Denmark,89815
2021-06-16,Estonia,4225
2021-06-16,Finland,13945
2021-06-16,France,249588
2021-06-16,Greece,38725
2021-06-16,Hungary,13108
2021-06-16,Israel,22889
2021-06-16,Italy,251845
2021-06-16,Japan,65986
2021-06-16,Latvia,9053
2021-06-16,Lithuania,11938
2021-06-16,Luxembourg,7044
2021-06-16,Mexico,15580
2021-06-16,New Zealand,5475
2021-06-16,Norway,17975
2021-06-16,Poland,108641
2021-06-16,Portugal,54235
2021-06-16,Slovakia,43094
2021-06-16,Slovenia,2336
2021-06-16,South Korea,37814
2021-06-16,Switzerland,21660
2021-06-16,Taiwan,34074
2021-06-16,Turkey,227163
2021-06-16,United Kingdom,1101741
2021-06-16,United States,590792
