tDate,Country,NumberOfTest
2021-06-28,Australia,0
2021-06-28,Austria,427614
2021-06-28,Belgium,52286
2021-06-28,Canada,110856
2021-06-28,Chile,66030
2021-06-28,Colombia,76223
2021-06-28,Costa Rica,3041
2021-06-28,Czechia,183120
2021-06-28,Denmark,78478
2021-06-28,Estonia,3779
2021-06-28,Finland,10773
2021-06-28,France,319547
2021-06-28,Greece,19462
2021-06-28,Hungary,22127
2021-06-28,Israel,68178
2021-06-28,Italy,98097
2021-06-28,Japan,62615
2021-06-28,Latvia,4023
2021-06-28,Lithuania,11581
2021-06-28,Luxembourg,6407
2021-06-28,Mexico,21661
2021-06-28,New Zealand,3531
2021-06-28,Norway,19760
2021-06-28,Poland,42689
2021-06-28,Portugal,57009
2021-06-28,Slovakia,48571
2021-06-28,Slovenia,1646
2021-06-28,South Korea,13784
2021-06-28,Switzerland,17041
2021-06-28,Taiwan,38160
2021-06-28,Turkey,223525
2021-06-28,United Kingdom,1095973
2021-06-28,United States,449504
