tDate,Country,NumberOfTest
2021-12-31,Australia,0
2021-12-31,Austria,352361
2021-12-31,Chile,61204
2021-12-31,Colombia,56679
2021-12-31,Czechia,42617
2021-12-31,Denmark,70932
2021-12-31,Estonia,5699
2021-12-31,Finland,4891
2021-12-31,Greece,544466
2021-12-31,Hungary,16661
2021-12-31,Iceland,6003
2021-12-31,Ireland,44410
2021-12-31,Israel,149848
2021-12-31,Italy,1224025
2021-12-31,Japan,30907
2021-12-31,Latvia,7801
2021-12-31,Lithuania,16276
2021-12-31,Mexico,11251
2021-12-31,Netherlands,47012
2021-12-31,New Zealand,15448
2021-12-31,Norway,10273
2021-12-31,Poland,168088
2021-12-31,Portugal,323698
2021-12-31,Slovenia,4266
2021-12-31,Switzerland,71135
2021-12-31,Taiwan,14326
2021-12-31,Turkey,372516
