tDate,Country,NumberOfTest
2022-04-30,Australia,69345105
2022-04-30,Austria,183002443
2022-04-30,Belgium,33634896
2022-04-30,Chile,36760590
2022-04-30,Colombia,34411712
2022-04-30,Czechia,54292455
2022-04-30,Denmark,67089377
2022-04-30,Estonia,3346841
2022-04-30,Finland,10757200
2022-04-30,France,269682746
2022-04-30,Greece,0
2022-04-30,Hungary,0
2022-04-30,Iceland,1322178
2022-04-30,Ireland,12069161
2022-04-30,Israel,50114182
2022-04-30,Italy,213773683
2022-04-30,Japan,46776900
2022-04-30,Latvia,7134689
2022-04-30,Lithuania,8658733
2022-04-30,Luxembourg,4230263
2022-04-30,Netherlands,30565577
2022-04-30,New Zealand,0
2022-04-30,Norway,11082935
2022-04-30,Portugal,41320769
2022-04-30,Slovakia,51038061
2022-04-30,Slovenia,5105045
2022-04-30,South Korea,45263092
2022-04-30,Spain,90357906
2022-04-30,Sweden,18279993
2022-04-30,Switzerland,20835496
2022-04-30,Taiwan,8514268
2022-04-30,Turkey,159315633
2022-04-30,United Kingdom,498325230
