tDate,Country,NumberOfTest
2021-08-10,Australia,159454
2021-08-10,Austria,306240
2021-08-10,Belgium,51618
2021-08-10,Canada,45617
2021-08-10,Chile,30881
2021-08-10,Colombia,53861
2021-08-10,Costa Rica,8543
2021-08-10,Czechia,90790
2021-08-10,Denmark,52833
2021-08-10,Estonia,6736
2021-08-10,Finland,23806
2021-08-10,France,821562
2021-08-10,Greece,102275
2021-08-10,Hungary,4076
2021-08-10,Iceland,3189
2021-08-10,Israel,132792
2021-08-10,Italy,298346
2021-08-10,Japan,126671
2021-08-10,Latvia,8839
2021-08-10,Lithuania,15937
2021-08-10,Luxembourg,5052
2021-08-10,Mexico,48136
2021-08-10,New Zealand,3343
2021-08-10,Norway,18408
2021-08-10,Poland,87588
2021-08-10,Portugal,57032
2021-08-10,Slovakia,13296
2021-08-10,Slovenia,1974
2021-08-10,South Korea,55841
2021-08-10,Switzerland,18682
2021-08-10,Taiwan,22893
2021-08-10,United Kingdom,738776
2021-08-10,United States,968550
