tDate,Country,NumberOfTest
2021-03-22,Australia,30548
2021-03-22,Austria,159929
2021-03-22,Belgium,57284
2021-03-22,Canada,111555
2021-03-22,Chile,75880
2021-03-22,Colombia,28126
2021-03-22,Costa Rica,2461
2021-03-22,Czechia,273298
2021-03-22,Denmark,187780
2021-03-22,Estonia,6264
2021-03-22,Finland,18883
2021-03-22,France,581562
2021-03-22,Germany,0
2021-03-22,Greece,14074
2021-03-22,Hungary,31564
2021-03-22,Iceland,1548
2021-03-22,Ireland,12722
2021-03-22,Israel,60546
2021-03-22,Italy,367143
2021-03-22,Japan,51469
2021-03-22,Latvia,3266
2021-03-22,Lithuania,8899
2021-03-22,Luxembourg,9977
2021-03-22,Mexico,24851
2021-03-22,Netherlands,0
2021-03-22,New Zealand,0
2021-03-22,Norway,36946
2021-03-22,Poland,97626
2021-03-22,Portugal,30283
2021-03-22,Slovakia,246962
2021-03-22,Slovenia,5022
2021-03-22,South Korea,0
2021-03-22,Spain,0
2021-03-22,Sweden,48560
2021-03-22,Switzerland,41347
2021-03-22,Taiwan,803
2021-03-22,Turkey,201215
2021-03-22,United Kingdom,1191048
2021-03-22,United States,971907
