tDate,Country,NumberOfTest
2021-04-14,Australia,45793
2021-04-14,Austria,505277
2021-04-14,Belgium,43985
2021-04-14,Canada,106751
2021-04-14,Chile,36705
2021-04-14,Colombia,87410
2021-04-14,Costa Rica,4371
2021-04-14,Czechia,234409
2021-04-14,Denmark,182675
2021-04-14,Estonia,5670
2021-04-14,Finland,18041
2021-04-14,France,370342
2021-04-14,Germany,0
2021-04-14,Greece,63710
2021-04-14,Hungary,35181
2021-04-14,Iceland,937
2021-04-14,Ireland,16872
2021-04-14,Israel,57994
2021-04-14,Italy,436771
2021-04-14,Japan,73092
2021-04-14,Latvia,18932
2021-04-14,Lithuania,18747
2021-04-14,Luxembourg,9003
2021-04-14,Mexico,21789
2021-04-14,Netherlands,0
2021-04-14,New Zealand,5600
2021-04-14,Norway,21941
2021-04-14,Poland,197163
2021-04-14,Portugal,41634
2021-04-14,Slovakia,190937
2021-04-14,Slovenia,4359
2021-04-14,South Korea,55826
2021-04-14,Spain,0
2021-04-14,Sweden,48658
2021-04-14,Switzerland,30622
2021-04-14,Taiwan,598
2021-04-14,Turkey,310420
2021-04-14,United Kingdom,1162840
2021-04-14,United States,1664839
