tDate,Country,NumberOfTest
2020-12-01,Australia,28191
2020-12-01,Austria,23192
2020-12-01,Belgium,44351
2020-12-01,Canada,201162
2020-12-01,Chile,23680
2020-12-01,Colombia,49610
2020-12-01,Costa Rica,1220
2020-12-01,Czechia,40305
2020-12-01,Denmark,82561
2020-12-01,Estonia,6451
2020-12-01,Finland,20889
2020-12-01,France,199683
2020-12-01,Germany,0
2020-12-01,Greece,30923
2020-12-01,Hungary,5758
2020-12-01,Iceland,1326
2020-12-01,Ireland,9786
2020-12-01,Israel,65295
2020-12-01,Italy,267212
2020-12-01,Japan,44289
2020-12-01,Latvia,7810
2020-12-01,Lithuania,12338
2020-12-01,Luxembourg,11536
2020-12-01,Mexico,28672
2020-12-01,Netherlands,0
2020-12-01,New Zealand,3165
2020-12-01,Norway,18365
2020-12-01,Poland,76042
2020-12-01,Portugal,24136
2020-12-01,Slovakia,45190
2020-12-01,Slovenia,7178
2020-12-01,South Korea,21298
2020-12-01,Spain,0
2020-12-01,Sweden,38302
2020-12-01,Switzerland,27034
2020-12-01,Taiwan,363
2020-12-01,Turkey,180312
2020-12-01,United Kingdom,312003
2020-12-01,United States,1840691
