tDate,Country,NumberOfTest
2021-12-04,Australia,170150
2021-12-04,Austria,296446
2021-12-04,Belgium,95753
2021-12-04,Canada,139984
2021-12-04,Chile,75772
2021-12-04,Colombia,34851
2021-12-04,Czechia,79098
2021-12-04,Denmark,140790
2021-12-04,Estonia,4044
2021-12-04,Finland,16559
2021-12-04,France,706804
2021-12-04,Germany,0
2021-12-04,Greece,0
2021-12-04,Hungary,0
2021-12-04,Iceland,1603
2021-12-04,Ireland,34442
2021-12-04,Israel,42364
2021-12-04,Italy,724621
2021-12-04,Japan,27633
2021-12-04,Latvia,10728
2021-12-04,Lithuania,8267
2021-12-04,Luxembourg,4240
2021-12-04,Mexico,5347
2021-12-04,Netherlands,70762
2021-12-04,New Zealand,0
2021-12-04,Norway,13741
2021-12-04,Poland,184496
2021-12-04,Portugal,109879
2021-12-04,Slovakia,38578
2021-12-04,Slovenia,2993
2021-12-04,Sweden,40236
2021-12-04,Switzerland,48998
2021-12-04,Taiwan,12195
2021-12-04,Turkey,353035
2021-12-04,United Kingdom,848128
2021-12-04,United States,659322
